frame,center,eyes_ratio,MOA
1,223.0,0.54296875,0.8944271909999159
2,226.0,0.578125,0.9383431168171099
3,216.0,0.6277901785714286,0.47331560056216504
4,218.0,0.90625,0.7682212795973759
5,241.0,0.3348214285714286,0.9989366098486855
6,236.0,0.2388392857142857,0.9838699100999074
7,238.0,0.15848214285714285,0.9530729253345639
8,219.0,0.6640625,0.8253072612498318
9,228.0,0.4575892857142857,0.9103664774626048
10,206.0,0.2996651785714286,0.639579302749178
11,211.0,0.9921875,0.6459422414661737
12,227.0,0.3934151785714286,0.960906954427073
13,221.0,0.96875,0.7302714135188955
14,223.0,0.7734375,0.9647638212377322
15,221.0,0.4877232142857143,0.7880243737245634
16,225.0,0.6428571428571428,0.9693774373814583
17,236.0,0.25948660714285715,0.9828721869343218
18,240.0,0.20870535714285715,0.9953500135553002
19,222.0,0.5625,0.9374252720097652
20,224.0,0.45089285714285715,0.8232127859153064
21,222.0,0.5998883928571428,0.8944271909999159
22,239.0,0.12611607142857142,0.8944271909999159
23,239.0,0.07868303571428571,0.9421026317177149
24,240.0,0.1450892857142857,0.9828721869343218
25,227.0,0.5859375,0.9899494936611665
26,228.0,0.41964285714285715,0.9284766908852594
27,225.0,0.7109375,0.8855472253378007
28,224.0,0.6417410714285714,0.8741572761215377
29,221.0,0.6277901785714286,0.8889745564266028
30,224.0,0.6875,0.8726831171678219
31,223.0,0.6411830357142857,0.8320502943378437
32,221.0,0.5446428571428572,0.9191450300180578
33,217.0,0.8002232142857143,0.7071067811865476
34,225.0,0.3013392857142857,0.7682212795973759
35,226.0,0.45089285714285715,0.8541985556144385
36,224.0,0.5,0.8661855860486004
37,235.0,0.3013392857142857,0.9486832980505137
38,237.0,0.2377232142857143,0.9838699100999074
39,225.0,0.875,0.9138115486202573
40,227.0,0.5234375,0.7612432304867113
41,228.0,0.14955357142857142,0.775562003711193
42,228.0,0.60546875,0.9486832980505137
43,225.0,0.8934151785714286,0.9363291775690447
44,220.0,0.484375,0.7667576729931039
45,223.0,0.5625,0.47058823529411764
46,226.0,0.34988839285714285,0.7071067811865475
47,228.0,0.39285714285714285,0.847998304005088
48,233.0,0.3348214285714286,0.8944271909999159
49,234.0,0.4681919642857143,0.9805806756909201
50,234.0,0.3950892857142857,0.9863939238321437
51,226.0,0.36328125,0.6476484200955405
52,227.0,0.6015625,0.9998461420100133
53,227.0,0.5803571428571428,0.775562003711193
54,225.0,0.6473214285714286,0.447213595499958
55,228.0,0.7098214285714286,0.8855472253378007
56,228.0,0.7321428571428572,0.8661855860486004
57,224.0,0.5625,0.6277524511897818
58,238.0,0.29129464285714285,0.9856222548132666
59,225.0,0.5334821428571428,0.8232127859153064
60,225.0,0.42410714285714285,0.5665288228870653
61,225.0,0.5625,0.8944271909999159
62,227.0,0.45089285714285715,0.7371541402007414
63,222.0,0.5625,0.9191450300180578
64,221.0,0.46651785714285715,0.8944271909999159
65,227.0,0.5055803571428572,0.8837879163470619
66,233.0,0.43526785714285715,0.9224409883013097
67,236.0,0.34151785714285715,0.9512228189487626
68,226.0,0.625,0.8574929257125441
69,223.0,0.5625,0.6139406135149205
70,226.0,0.6662946428571428,0.9032775043542899
71,235.0,0.2745535714285714,0.889817462812737
72,237.0,0.2299107142857143,0.9486832980505138
73,236.0,0.2416294642857143,0.7966912709023963
74,227.0,0.6473214285714286,0.9486832980505137
75,227.0,0.5803571428571428,0.9260923597695477
76,223.0,0.6501116071428572,0.93834311681711
77,227.0,0.7321428571428572,0.9202357000066849
78,226.0,0.6473214285714286,0.8541985556144385
79,224.0,0.5446428571428572,0.7880243737245634
80,225.0,0.6891741071428572,0.7474093186836596
81,239.0,0.2533482142857143,0.8741572761215378
82,226.0,0.5608258928571428,0.9284766908852594
83,224.0,0.75,0.7592566023652966
84,227.0,0.20089285714285715,0.9726502311087318
