frame,center,eyes_ratio,MOA
1,386.0,0.7164902998236331,0.9333456062030595
2,385.0,0.7164902998236331,0.9228473203871483
3,386.0,0.716931216931217,0.9475111976492471
4,387.0,0.7319223985890653,0.9536735566859292
5,388.0,0.7583774250440918,0.9408874118687268
6,392.0,1.0,0.9879008972386596
7,392.0,0.626984126984127,0.8901211104102741
8,389.0,0.5837742504409171,0.8968575909082014
9,393.0,0.5255731922398589,0.7346215167836737
10,390.0,0.4206349206349206,0.8898685302190655
11,392.0,0.5837742504409171,0.9352670666171987
12,389.0,0.42328042328042326,0.923707553104958
13,391.0,0.4298941798941799,0.8898876404494381
14,391.0,0.6393298059964727,0.8496689542573828
15,390.0,0.7164902998236331,0.923076923076923
16,390.0,0.7297178130511464,0.8448046268750431
17,388.0,0.4126984126984127,0.9174568616270767
18,390.0,0.7738095238095238,0.9174568616270767
19,389.0,0.6609347442680775,0.8574929257125442
20,388.0,0.6455026455026455,0.8178064193007667
21,387.0,0.5837742504409171,0.8423664084973924
22,387.0,0.7037037037037037,0.8576474830749669
23,386.0,0.36904761904761907,0.9018089410640823
24,392.0,0.6022927689594356,0.9732396017899367
25,384.0,0.8298059964726632,0.9707165343566105
26,383.0,0.6067019400352733,0.9138115486202573
27,380.0,0.4378306878306878,0.9768549811845603
28,375.0,0.4126984126984127,0.9726502311087317
29,374.0,0.8571428571428571,0.996835961173131
30,372.0,0.783068783068783,0.9975335135906832
31,372.0,0.7142857142857142,0.9999421948610749
32,374.0,0.8302469135802468,0.9352618984430796
33,371.0,0.7989417989417988,1.0
34,368.0,0.6534391534391535,0.9967000136601136
35,368.0,0.5621693121693122,0.9905965525252761
36,366.0,0.4378306878306878,0.996639273541688
37,371.0,0.5943562610229276,0.9897563938500195
38,370.0,0.5714285714285714,0.9895114830642809
39,370.0,0.5714285714285714,0.9945782636387477
40,370.0,0.6988536155202822,0.9819062575760117
41,372.0,0.582010582010582,0.983891090624783
42,371.0,0.582010582010582,0.9972521837058496
43,373.0,0.5837742504409171,0.9940466776724464
44,372.0,0.4973544973544973,0.9853189627356178
45,370.0,0.5714285714285714,0.9893827875325018
46,371.0,0.6278659611992945,0.993918120880463
47,370.0,0.49029982363315694,0.9882297884318827
48,371.0,0.5590828924162257,0.9425785564783198
49,373.0,0.6410934744268078,0.994946404055101
50,376.0,0.8148148148148148,0.9886139716135072
51,375.0,0.6966490299823633,0.9935326726564042
52,375.0,0.8302469135802468,0.9895114830642809
53,375.0,0.7275132275132274,0.9873471066263716
54,375.0,0.751763668430335,0.9761870601839528
55,375.0,0.783068783068783,0.9557790087219501
56,376.0,0.751763668430335,0.9483892701414497
57,378.0,0.5079365079365079,0.9948440910474308
58,386.0,0.8544973544973544,0.9358733953649558
59,387.0,0.5696649029982364,0.9656048662229593
60,398.0,0.3637566137566137,0.9908301680442989
61,393.0,0.626984126984127,0.993671178023366
