frame,center,eyes_ratio,MOA
1,179.0,0.48842592592592593,0.9976238011778816
2,183.0,0.5439814814814815,0.9973337235915658
3,177.0,0.4444444444444444,0.99241731698878
4,185.0,0.41666666666666663,0.9929567028098593
5,183.0,0.41666666666666663,0.9922778767136675
6,182.0,0.5018518518518518,0.9933501746630893
7,182.0,0.5324074074074074,0.9941184945160779
8,186.0,0.30972222222222223,0.9976705216959761
9,188.0,0.2652777777777778,0.983737000946132
10,191.0,0.8481481481481481,0.9969283940994611
11,189.0,0.4652777777777778,0.9893827875325018
12,191.0,0.8296296296296296,0.9968109765299423
13,196.0,0.2916666666666667,0.9928427545211526
14,198.0,0.42592592592592593,0.9991198045861349
15,196.0,0.4356481481481481,0.996824004108186
16,196.0,0.4444444444444444,0.9991198045861349
17,195.0,0.6425925925925926,0.9993509010793719
18,201.0,0.42592592592592593,0.9993509010793719
19,204.0,0.4444444444444444,0.9937420091618044
20,201.0,0.8629629629629629,0.9993724866835896
21,202.0,0.8444444444444444,0.9994225802216093
22,202.0,1.0,0.9993941304288929
23,207.0,0.37962962962962965,0.9991198045861349
24,205.0,0.47453703703703703,0.9991198045861349
25,205.0,0.49537037037037035,0.9993873822877704
26,204.0,0.5800925925925926,0.9999795075164357
27,199.0,0.6287037037037038,0.9994089121054641
28,200.0,0.6157407407407407,1.0
29,199.0,0.6425925925925926,0.9974306500250905
30,195.0,0.6027777777777779,0.996837213615965
31,192.0,0.6296296296296297,0.9974306500250905
32,196.0,0.6157407407407407,0.9992723990945743
33,196.0,0.5435185185185185,0.9993873822877704
34,195.0,0.5916666666666667,0.9968152785361251
35,195.0,0.712962962962963,0.9992983168284844
36,193.0,0.4351851851851852,0.9990723388047658
37,194.0,0.37222222222222223,0.9989955352668409
38,197.0,0.5972222222222222,0.9990177731933436
39,196.0,0.4074074074074074,0.9999498606073407
40,195.0,0.5319444444444444,0.9990458297615468
41,196.0,0.4837962962962963,0.9974306500250905
42,198.0,0.4833333333333333,0.9935326726564042
43,201.0,0.5916666666666667,0.9929567028098593
44,199.0,0.5319444444444444,0.9941184945160779
45,203.0,0.5203703703703704,0.9974384879818606
46,195.0,0.8111111111111111,0.9993368238046745
47,202.0,0.4722222222222222,0.9974384879818606
48,210.0,0.41666666666666663,0.9945596793567968
49,206.0,0.6231481481481481,1.0
50,209.0,0.37037037037037035,0.9972521837058496
51,213.0,0.6157407407407407,0.9994801143396995
52,216.0,0.37777777777777777,0.9971426880279498
53,219.0,0.36342592592592593,0.9973362130522061
54,219.0,0.39814814814814814,0.9973362130522061
55,222.0,0.3944444444444445,0.9928427545211526
56,219.0,0.41666666666666663,0.9972521837058496
57,212.0,0.6287037037037038,0.9921803469499055
58,212.0,0.5694444444444444,0.9937001514885856
59,209.0,0.5722222222222222,0.9937001514885856
60,211.0,0.4652777777777778,0.9922778767136675
61,208.0,0.5583333333333333,0.9988362365943876
