frame,head_amplitude,eyes_ratio,MOA
1,37.832344272619544,0.47279693486590035,0.9952667318313085
2,26.053888842022605,0.6908812260536399,0.9586917649124705
3,33.361146465875436,0.5825287356321839,0.9988681377244375
4,47.19272302098808,0.6419923371647509,0.9972515581132696
5,38.607887649969584,0.7709578544061303,0.9736881787964241
6,44.16462069338557,0.5773946360153257,0.9794357281693139
7,27.91568145734698,0.8073563218390805,0.9373611373027213
8,29.360730512119588,0.6947126436781609,0.9999669525272963
9,32.27912920792192,0.4743295019157088,0.9970758523335885
10,43.24940854362218,0.6821455938697318,0.9736881787964241
11,42.66825913608702,0.6908812260536399,0.9924856303405769
12,41.29545194356981,0.6525670498084291,0.9988123511248966
13,34.1356988698341,0.6954789272030651,0.9525381006409209
14,41.32674204801062,0.5691954022988506,0.9988681377244375
15,34.4898195048848,0.5673563218390805,0.9507036916752005
16,35.95608505313437,0.5659003831417624,0.9912853317985431
17,44.33467912590735,0.8333333333333333,0.9609069544270731
18,38.16069755240172,0.8022222222222222,0.9619708260855805
19,41.403187147241304,0.6055172413793104,0.9777409626212341
20,40.945209446387366,0.7441379310344828,0.9942011862124119
21,35.63909848965351,0.6140229885057471,0.999762315336277
22,32.83277632454318,0.6151724137931034,0.9998151400298465
23,35.41622905206143,0.6908812260536399,0.9899494936611664
24,33.952557163791546,0.6170114942528735,0.9600614208165035
25,19.00757119879165,1.0,0.8651746522317084
26,45.661177041229486,0.6303448275862069,0.9936792461616458
27,30.372601113661037,0.6055172413793104,0.9998151400298465
28,34.89257068338999,0.5461302681992337,1.0
29,34.891716485749626,0.592183908045977,0.9817590409068376
30,37.12725243687309,0.7575478927203065,0.9675601644592253
31,35.64787277719554,0.8571647509578544,0.9842712069938843
32,32.66675366700513,0.6017624521072797,0.9969990301142955
33,42.590220608865366,0.6055172413793104,0.9999015227049324
34,27.316371882482013,0.666206896551724,0.9979498003466468
35,31.341475826116003,0.5577011494252874,0.9999396262866598
36,33.16712463484636,0.45363984674329505,0.9988841088088679
37,38.11703316608187,0.6286590038314177,0.9998634252929988
38,38.55297211359298,0.5318007662835249,0.9990386648803962
39,34.87388174309042,0.5685823754789272,0.9991711277059678
40,31.943085369920126,0.4743295019157088,0.99999288010452
41,28.76174683012922,0.5577011494252874,0.998036296046669
42,34.57901118528923,0.6255172413793104,0.963833025780932
43,36.42594081293719,0.44406130268199234,0.9999892834370159
44,40.46748934932077,0.677471264367816,0.9999999999999999
45,38.71670089327179,0.7198467432950191,0.9814998305398387
46,43.22828109441935,0.7441379310344828,0.9981002300559684
47,33.97968567864632,0.4934865900383142,0.9738577968824493
48,28.332526934404513,0.7562452107279694,0.9273978695152448
49,34.23827203476987,0.5806896551724138,0.999810308668241
50,24.779638311594265,0.6295785440613026,0.9673722233802452
51,0.0,0.9482758620689655,0.9069115316623289
52,35.68445659820042,0.6152490421455938,0.9998461420100132
53,34.131060072525834,0.6908812260536399,0.9917025066621882
54,22.991644340523667,0.6065900383141762,0.9996977989622581
55,40.70198766855253,0.7742528735632184,0.9642480808990397
56,38.918208601850964,0.592183908045977,0.9808789464894238
57,47.35929524277441,0.8073563218390805,0.9936529683149568
58,25.67481317444079,0.5443678160919541,0.9999759994559841
59,37.888400413555416,0.6554022988505748,0.9455888763979723
60,42.39391780999315,0.6285057471264368,0.9948934062566149
