frame,center,eyes_ratio,MOA
1,99.0,0.7261904761904763,0.7761140001162655
2,98.0,0.4439775910364145,0.9798040587804068
3,99.0,0.5560224089635855,0.8700221858486124
4,101.0,0.7440476190476191,-0.2169304578186561
5,100.0,0.65406162464986,0.7071067811865476
6,99.0,0.8035714285714286,0.8729434821372647
7,100.0,0.7492997198879552,0.9587981127083872
8,99.0,0.5756302521008403,0.9161573349021892
9,100.0,0.5322128851540616,0.96
10,99.0,0.5798319327731092,0.970142500145332
11,99.0,0.4530812324929972,0.9805806756909204
12,96.0,0.384453781512605,0.7474093186836597
13,103.0,0.3665966386554622,0.8436614877321075
14,97.0,0.5126050420168067,0.9037378388935388
15,94.0,0.3249299719887955,0.994505452921406
16,99.0,0.47093837535014,0.8240419241993677
17,96.0,0.449579831932773,0.9943091539198092
18,98.0,0.7016806722689075,0.7592566023652966
19,99.0,0.623249299719888,0.9761870601839526
20,98.0,0.490546218487395,0.853281833651959
21,97.0,0.5560224089635855,0.6050832675335579
22,99.0,0.623249299719888,0.8944271909999159
23,100.0,0.490546218487395,0.7474093186836597
24,96.0,0.7016806722689075,0.6401843996644799
25,98.0,0.384453781512605,0.9587981127083872
26,99.0,0.2983193277310924,0.9922778767136676
27,100.0,0.3368347338935574,0.9191450300180578
28,98.0,0.3991596638655462,0.962650940153899
29,98.0,0.3697478991596639,0.9284766908852594
30,100.0,0.5798319327731092,0.9191450300180578
31,98.0,0.6708683473389356,0.7071067811865475
32,99.0,0.8035714285714286,0.9021342216356464
33,96.0,0.5126050420168067,0.9216353751380651
34,98.0,0.623249299719888,0.95577900872195
35,101.0,0.6011904761904762,0.9899494936611664
36,101.0,0.6862745098039216,0.98058067569092
37,100.0,0.4023109243697479,0.9284766908852592
38,98.0,0.5994397759103641,0.9284766908852592
39,100.0,0.5280112044817927,0.7071067811865475
40,99.0,0.7023809523809523,0.7071067811865476
41,100.0,0.6428571428571428,0.8
42,101.0,0.3515406162464985,0.9417419115948374
43,102.0,0.47093837535014,0.9284766908852592
44,103.0,0.3221288515406162,0.970142500145332
45,99.0,0.6190476190476191,0.7592566023652966
46,99.0,0.5560224089635855,0.8889745564266028
47,100.0,0.5917366946778712,0.8106792283998809
48,98.0,0.5364145658263306,0.9486832980505138
49,99.0,0.5322128851540616,0.6757246285173463
50,99.0,0.5798319327731092,0.0
51,98.0,0.4156162464985994,0.7619393177594594
52,100.0,0.6533613445378151,0.8879944092772879
53,102.0,0.8280812324929971,0.8729434821372647
54,98.0,1.0,0.6507913734559685
55,99.0,0.6470588235294117,0.9021342216356464
56,100.0,0.7545518207282913,0.813733471206735
57,99.0,0.5364145658263306,0.9037378388935388
58,100.0,0.75,0.813733471206735
59,99.0,0.6428571428571428,0.8320502943378437
60,98.0,0.6533613445378151,0.7592566023652966
61,101.0,0.8035714285714286,0.6401843996644799
62,99.0,0.7023809523809523,0.7071067811865476
63,100.0,0.6428571428571428,0.8
64,101.0,0.3515406162464985,0.9417419115948374
65,102.0,0.47093837535014,0.9284766908852592
66,103.0,0.3221288515406162,0.970142500145332
67,99.0,0.6190476190476191,0.7592566023652966
68,99.0,0.5560224089635855,0.8889745564266028
69,100.0,0.5917366946778712,0.8106792283998809
70,99.0,0.7023809523809523,0.7071067811865476
